Id,SalePrice_pred
2735,132734.22525935204
2736,130563.442775691
2737,106255.75820636374
2738,122661.38041071757
2739,151643.20222252162
2740,135752.95615309072
2741,154226.38279636204
2742,161771.56458885185
2743,150120.97866666334
2744,158807.52279346276
2745,146912.8499334388
2746,120928.48526444618
2747,152880.72401118075
2748,118978.89704415595
2749,127615.80755841336
2750,107427.4555561447
2751,124643.02920578573
2752,215578.05525806095
2753,131821.10280772866
2754,215660.27526328125
2755,135507.8180111519
2756,81359.12058827521
2757,60020.262897173874
2758,71845.65595536944
2759,158782.60019828216
2760,123322.35928014756
2761,133559.94056103734
2762,132421.14940937952
2763,192127.48959961755
2764,155785.49435495192
2765,270188.3255724871
2766,118799.76826940538
2767,78899.19090998766
2768,126050.11693599686
2769,136016.89212836468
2770,152440.2697639141
2771,104391.81858875352
2772,99991.70984076725
2773,155635.35242827836
2774,143623.52271103673
2775,125784.15484305561
2776,145640.43181833657
2777,141430.22626353454
2778,122518.51671469022
2779,108873.59248411919
2780,98295.02320384997
2781,90652.55541996234
2782,88395.41440485885
2783,89842.54609761445
2784,108192.39181979669
2785,137851.96986786142
2786,46615.38510130416
2787,126811.7882214246
2788,53348.089785659395
2789,171229.81924756232
2790,90661.92487179137
2791,108859.64836382231
2792,55497.28095111984
2793,150195.70717398528
2794,97113.94979368751
2795,123801.85167494298
2796,87483.31041198452
2797,222565.84940441407
2798,124002.75415318532
2799,111983.0923308754
2800,73654.02006965117
2801,117034.87109869397
2802,133040.28534781298
2803,175616.0414374959
2804,144931.67800448532
2805,104358.14712382318
2806,73114.57831876456
2807,161056.0063585652
2808,157680.60727651673
2809,121972.64750420029
2810,130192.586055826
2811,162468.26020525783
2812,179252.28157523024
2813,153584.74516531595
2814,155112.14811666045
2815,104314.42361850242
2816,217205.11826149852
2817,149272.3689277164
2818,131172.62405402548
2819,177384.2080846097
2820,133967.45378964508
2821,120028.0782668705
2822,191606.0280323156
2823,294971.9222002325
2824,168023.2174724192
2825,155357.60159727526
2826,130069.2941284255
2827,137631.09754565064
2828,243497.88360338958
2829,211197.88091800566
2830,213134.01275954655
2831,189308.90205410446
2832,233083.014469811
2833,310681.3022291827
2834,226892.529602417
2835,230052.45434298768
2836,197521.80889639823
2837,167507.05513600848
2838,148231.16013382399
2839,176752.01341360997
2840,200353.00675694426
2841,201490.7326176494
2842,226409.60399751604
2843,156245.41682531137
2844,169114.9659331795
2845,134363.60902738658
2846,202174.23879672008
2847,204297.34608955722
2848,206715.03423662708
2849,203208.2148541705
2850,268309.8218997573
2851,221936.0598141683
2852,236490.5496588855
2853,229377.6446865667
2854,147848.45829387772
2855,206064.7982775803
2856,198465.6130344539
2857,193085.34791532517
2858,209401.96460659464
2859,81919.45257571932
2860,138586.92626274796
2861,132484.7867762805
2862,183500.4344942922
2863,138064.79006169632
2864,245904.42820382852
2865,139448.2087836563
2866,153953.42581187162
2867,94858.25479623138
2868,87390.58448504194
2869,101940.18243802918
2870,123219.41239330267
2871,89294.48469821813
2872,12194.420205838629
2873,85584.31289814941
2874,144984.0038755698
2875,115543.2385047191
2876,175368.18119592333
2877,146715.6304593117
2878,181142.61009744514
2879,135028.51465395204
2880,106082.9753642309
2881,146373.0623668043
2882,186840.23754097815
2883,201573.8978860429
2884,214062.87701478647
2885,191358.07431330995
2886,240527.20218727662
2887,119737.00954053237
2888,145479.41249833477
2889,44779.00256985519
2890,73621.13759009656
2891,144443.62001304433
2892,60146.42811279389
2893,94313.98923191539
2894,51126.04637772382
2895,332990.55418220605
2896,296204.3706834877
2897,210208.37098277092
2898,148733.95826391887
2899,217760.81698022436
2900,145980.68625250692
2901,224590.4619660604
2902,199083.90731731075
2903,304941.5112266359
2904,348111.2821384161
2905,75646.36860119256
2906,211068.7396321288
2907,115341.11200733631
2908,116827.80432485475
2909,139405.75703084285
2910,71991.06197532997
2911,73346.2769063985
2912,140956.81225783075
2913,81800.54087607408
2914,74598.3565122822
2915,87759.38387118686
2916,81900.34738024557
2917,179595.28456246268
2918,108150.79039048466
2919,220688.37946595685
